W,L,run_id,goodput,retransmissions,avg_rtt,utilization,buffer_events
32,4096,2,233016.8581128859,24234,0.14062501857322882,0.02330168581128859,0
32,4096,3,233016.87975756245,24396,0.1406250055107286,0.023301687975756248,0
32,4096,4,5638777.132796581,1589,0.005811189062503086,0.5638777132796581,0
32,4096,5,5019678.730331473,2412,0.0065279078125057965,0.5019678730331474,0
32,4096,6,5345737.332000532,2236,0.00612974375000525,0.5345737332000532,0
32,4096,7,233016.84382118756,24133,0.14062502719822909,0.023301684382118756,0
32,4096,8,233016.87633997895,24250,0.14062500757323027,0.023301687633997894,0
32,4096,9,5576255.011814001,1926,0.005876345312503975,0.5576255011814002,0
64,128,0,782608.0304319847,32532,0.0013084455566278455,0.07826080304319848,0
64,128,1,779908.6007500105,34583,0.0013129743652208162,0.07799086007500106,0
64,128,2,778437.2547921963,34357,0.0013154560546737406,0.07784372547921964,0
64,128,3,788902.299639369,32840,0.0012980061035036928,0.07889022996393691,0
64,128,4,802413.1102641588,32852,0.0012761506347558223,0.08024131102641589,0
64,128,5,794364.022659346,33767,0.001289081542957958,0.0794364022659346,0
64,128,6,772829.7614899025,36067,0.0013250007324069378,0.07728297614899025,0
64,128,7,783447.1154632743,34736,0.0013070441894402535,0.07834471154632744,0
64,128,8,793080.5429002962,32888,0.0012911677245986029,0.07930805429002963,0
64,128,9,792109.9929570155,32921,0.0012927497558480722,0.07921099929570156,0
64,256,0,1432576.6729997168,16839,0.0014295918945208212,0.1432576672999717,0
64,256,1,1422840.1603560762,16940,0.0014393746093640434,0.14228401603560764,0
64,256,2,1437617.016433382,17537,0.0014245796874893229,0.1437617016433382,0
64,256,3,1459863.6891133562,17055,0.0014028707031160195,0.14598636891133562,0
64,256,4,1469154.9559708098,16406,0.0013939986328036394,0.146915495597081,0
64,256,5,1430263.5750043308,17568,0.0014319039062389593,0.14302635750043308,0
64,256,6,1431720.9082635394,18638,0.0014304463867080867,0.14317209082635396,0
64,256,7,1430514.7958983905,16546,0.001431652441395279,0.14305147958983905,0
64,256,8,1446366.985341849,17395,0.0014159615234275794,0.14463669853418493,0
64,256,9,1458858.3080400077,16441,0.0014038374999910106,0.14588583080400078,0
64,512,0,2461995.3348726914,8923,0.00166369121093879,0.24619953348726917,0
64,512,1,2431678.215238291,8635,0.0016844333984373894,0.24316782152382913,0
64,512,2,2451325.946144666,9435,0.0016709324218764146,0.2451325946144666,0
64,512,3,2501844.335240187,9210,0.0016371921875014527,0.25018443352401876,0
64,512,4,2538379.771703372,8336,0.0016136277343761654,0.25383797717033724,0
64,512,5,2428545.4889052073,9360,0.001686606250001306,0.24285454889052074,0
64,512,6,2497472.0436163214,10055,0.001640058398439176,0.24974720436163217,0
64,512,7,2549760.1855022633,8524,0.0016064255859392325,0.2549760185502264,0
64,512,8,2446043.685715458,9299,0.0016745408203132468,0.2446043685715458,0
64,512,9,2419795.701888512,8938,0.0016927048828144073,0.24197957018885122,0
64,1024,0,4063962.166989459,4004,0.0020157667968815143,0.40639621669894593,0
64,1024,1,3989455.0574766155,4000,0.002053413281256902,0.39894550574766163,0
64,1024,2,3723875.7178507694,5490,0.002199858593757797,0.372387571785077,0
64,1024,3,3764484.225840717,5460,0.002176128125007747,0.37644842258407174,0
64,1024,4,4134752.8091773596,4174,0.001981255078131227,0.41347528091773594,0
64,1024,5,3798370.930300886,5099,0.002156714062507601,0.3798370930300886,0
64,1024,6,3767324.4844914842,5475,0.0021744875000077836,0.37673244844914844,0
64,1024,7,3916076.185582775,4863,0.002091889843757189,0.3916076185582775,0
